id,age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male,race
5960,55,0,0,0,0,1,0,1,0
5963,22,1,1,0,1,0,0,1,0
5964,23,0,1,0,1,0,1,0,1
5968,57,1,9,58,1,0,0,1,0
5969,33,1,0,0,0,1,0,1,0
5970,32,0,2,1,1,0,0,1,0
5971,47,0,3,13,1,0,0,1,0
5973,51,1,6,18,0,1,0,1,0
5974,22,0,1,1,1,0,0,1,1
5975,47,0,2,1,1,0,0,1,0
5976,28,1,1,0,1,0,0,1,0
5978,28,0,5,34,1,0,0,1,1
5981,44,1,1,6,0,1,1,0,0
5982,25,1,0,2,1,0,0,1,1
5984,34,0,4,0,0,1,0,1,1
5985,65,0,0,0,0,1,0,1,0
5987,33,1,5,119,1,0,0,1,0
5988,23,0,0,0,0,1,1,0,0
5989,44,0,0,0,0,1,1,0,0
5992,24,0,1,0,0,1,0,1,1
5993,51,0,1,1,0,1,0,1,0
5994,21,1,0,1,1,0,1,0,1
5995,39,0,6,0,1,0,0,1,0
5996,29,1,29,5,1,0,0,1,1
5997,24,0,1,0,1,0,0,1,0
6000,23,1,0,2,1,0,1,0,1
6001,31,1,11,-1,1,0,0,1,1
6002,35,0,0,0,0,1,1,0,1
6004,30,0,0,0,1,0,0,1,0
6006,39,0,4,3,1,0,1,0,1
6010,51,0,0,1,0,1,0,1,0
6011,22,0,1,236,1,0,0,1,0
6013,29,0,2,22,1,0,0,1,0
6019,32,1,6,2,1,0,0,1,0
6021,33,1,3,11,0,1,0,1,0
6022,58,1,5,1,1,0,0,1,0
6023,54,0,0,27,1,0,0,1,0
6027,33,1,2,28,1,0,0,1,1
6030,48,0,10,175,1,0,0,1,1
6032,23,0,0,3,0,1,0,1,1
6034,23,1,2,15,1,0,0,1,0
6035,47,0,1,1,0,1,0,1,0
6036,21,0,0,2,1,0,0,1,0
6040,29,1,0,1,0,1,0,1,1
6041,48,0,2,0,1,0,0,1,0
6042,37,1,4,82,0,1,0,1,0
6043,50,0,3,14,1,0,0,1,0
6044,19,1,3,1,1,0,0,1,1
6046,49,0,13,0,1,0,0,1,1
6047,58,0,2,5,1,0,0,1,0
6048,31,0,6,0,1,0,0,1,1
6051,23,0,1,0,0,1,0,1,1
6055,23,1,0,0,1,0,1,0,1
6056,31,1,17,1,1,0,0,1,0
6058,33,1,0,83,1,0,0,1,0
6062,57,0,6,1,1,0,0,1,0
6064,31,0,0,0,0,1,1,0,0
6065,57,0,19,3,1,0,0,1,1
6066,57,0,12,3,0,1,0,1,0
6067,29,1,6,0,0,1,0,1,1
6070,30,1,0,0,0,1,0,1,1
6071,45,0,11,0,1,0,0,1,1
6073,42,0,0,0,1,0,0,1,0
6074,48,0,7,0,1,0,0,1,0
6075,29,1,12,12,1,0,0,1,1
6078,28,0,0,0,1,0,1,0,0
6080,25,1,1,1,0,1,0,1,1
6081,34,0,3,10,0,1,1,0,0
6084,27,0,0,1,1,0,0,1,1
6085,39,0,4,40,1,0,0,1,1
6089,27,1,4,50,1,0,0,1,1
6094,30,1,7,0,1,0,0,1,0
6095,31,1,15,4,0,1,0,1,1
6096,20,1,1,0,0,1,0,1,1
6097,26,1,2,0,1,0,0,1,0
6100,34,1,0,1,1,0,0,1,0
6101,27,0,0,0,0,1,0,1,0
6105,29,0,4,1,1,0,0,1,1
6106,27,0,7,4,1,0,0,1,1
6107,24,0,0,1,1,0,1,0,0
6108,29,1,0,0,1,0,0,1,1
6109,20,0,0,0,1,0,0,1,0
6110,23,0,0,0,1,0,1,0,0
6111,48,0,0,0,0,1,1,0,1
6112,34,1,0,0,0,1,0,1,1
6113,46,1,1,1,0,1,0,1,1
6114,41,0,3,1,1,0,1,0,0
6116,26,1,3,0,1,0,0,1,1
6117,37,1,11,1,1,0,0,1,1
6123,22,0,2,0,1,0,1,0,0
6125,32,0,7,0,1,0,0,1,1
6127,44,0,0,2,0,1,0,1,1
6131,60,0,3,0,0,1,0,1,1
6133,49,0,0,-1,1,0,0,1,0
6135,30,1,10,1,0,1,0,1,1
6137,52,0,0,1,1,0,0,1,0
6140,34,0,0,1,1,0,0,1,1
6143,55,1,5,3,1,0,0,1,1
6146,33,0,0,0,0,1,0,1,1
6147,22,1,0,0,1,0,0,1,1
6148,27,0,0,1,0,1,1,0,1
6149,20,1,0,0,1,0,0,1,1
6150,33,0,0,53,1,0,0,1,0
6152,26,0,0,2,0,1,0,1,1
6153,29,0,0,1,0,1,0,1,1
6154,32,0,1,0,0,1,0,1,1
6156,37,0,4,0,0,1,0,1,0
6159,31,0,15,104,1,0,0,1,1
6160,29,1,6,0,1,0,0,1,1
6161,31,0,6,41,1,0,0,1,1
6162,36,0,2,1,1,0,1,0,0
6164,37,0,1,8,1,0,1,0,1
6165,34,1,5,6,0,1,0,1,0
6166,20,1,1,1,0,1,0,1,0
6169,24,1,8,35,1,0,0,1,0
6170,29,1,8,0,0,1,0,1,1
6171,45,0,1,2,1,0,1,0,1
6172,34,1,2,0,1,0,0,1,0
6173,70,0,0,1,0,1,0,1,1
6177,23,0,4,3,1,0,0,1,1
6178,27,0,5,2,0,1,0,1,0
6179,44,1,6,118,1,0,0,1,0
6182,26,0,0,0,0,1,0,1,1
6183,23,0,2,0,0,1,1,0,0
6185,27,1,3,7,1,0,0,1,1
6189,46,0,1,25,1,0,1,0,0
6191,27,0,1,26,1,0,1,0,1
6192,45,0,7,1,1,0,0,1,0
6193,42,0,1,7,0,1,0,1,1
6195,24,1,3,0,0,1,1,0,0
6196,20,1,2,2,1,0,0,1,1
6198,49,0,3,0,1,0,0,1,0
6200,29,0,0,-1,1,0,0,1,0
6201,52,0,1,3,1,0,1,0,0
6202,37,1,4,1,0,1,0,1,0
6203,26,0,1,7,0,1,0,1,1
6205,53,1,15,80,1,0,0,1,1
6206,47,0,1,17,1,0,0,1,0
6207,38,1,0,749,0,1,0,1,1
6208,25,0,1,-1,1,0,0,1,1
6210,21,1,1,5,1,0,0,1,1
6212,48,0,0,1,0,1,0,1,1
6215,24,0,0,1,1,0,1,0,0
6216,22,1,0,0,1,0,0,1,1
6221,38,0,2,28,0,1,0,1,0
6222,23,1,0,3,1,0,0,1,0
6223,54,0,2,0,0,1,0,1,0
6224,24,0,1,10,1,0,0,1,0
6226,44,1,0,0,0,1,1,0,0
6228,64,0,0,0,0,1,0,1,0
6229,38,1,5,0,0,1,0,1,0
6230,45,0,0,0,0,1,1,0,0
6231,49,0,1,5,1,0,0,1,1
6236,33,0,0,0,0,1,0,1,0
6238,44,0,2,1,1,0,0,1,0
6239,51,0,3,3,1,0,0,1,1
6240,50,0,0,0,1,0,0,1,1
6241,33,0,2,21,0,1,0,1,0
6242,54,0,0,29,0,1,1,0,0
6244,28,1,3,0,1,0,0,1,0
6247,42,1,17,51,0,1,0,1,1
6248,34,0,3,1,1,0,0,1,0
6249,38,1,2,9,1,0,0,1,0
6250,21,1,1,1,1,0,0,1,1
6251,33,0,5,-1,1,0,0,1,1
6256,32,1,9,23,0,1,0,1,1
6259,45,0,1,1,0,1,0,1,0
6260,30,1,1,33,1,0,0,1,0
6264,29,0,0,1,1,0,1,0,1
6267,51,1,0,7,0,1,1,0,0
6268,28,0,0,0,1,0,1,0,1
6271,27,0,1,0,1,0,0,1,0
6274,28,1,16,29,1,0,0,1,0
6278,30,0,0,-1,1,0,1,0,1
6280,32,0,0,1,0,1,0,1,1
6281,27,0,5,0,1,0,0,1,0
6282,21,1,1,2,1,0,0,1,0
6284,21,0,0,1,1,0,0,1,1
6285,34,1,0,62,1,0,1,0,0
6286,24,1,7,199,1,0,0,1,1
6287,32,0,0,19,0,1,0,1,0
6289,38,1,5,41,1,0,1,0,0
6292,56,0,3,14,0,1,0,1,1
6293,44,0,0,1,0,1,1,0,1
6296,31,1,1,0,0,1,0,1,1
6297,25,0,6,24,1,0,1,0,0
6299,20,0,0,0,0,1,1,0,1
6300,35,0,1,1,0,1,0,1,1
6301,33,1,1,0,1,0,0,1,1
6302,24,0,0,1,0,1,0,1,1
6303,40,0,2,3,0,1,1,0,0
6304,27,1,9,0,1,0,0,1,1
6312,38,1,9,1,1,0,0,1,1
6314,20,1,0,1,1,0,0,1,0
6315,30,1,9,1,1,0,0,1,1
6317,36,1,9,19,1,0,0,1,0
6319,23,1,2,7,0,1,0,1,1
6320,39,1,21,0,1,0,0,1,1
6322,29,1,3,0,1,0,0,1,0
6323,58,1,2,0,0,1,0,1,0
6324,23,0,2,35,1,0,0,1,0
6326,23,1,3,26,0,1,0,1,0
6328,68,0,5,0,1,0,1,0,1
6330,26,0,2,0,0,1,1,0,0
6332,51,1,0,1,1,0,0,1,1
6335,25,0,0,0,0,1,0,1,1
6336,40,1,5,55,1,0,0,1,1
6337,51,0,14,7,1,0,0,1,1
6338,27,1,2,15,0,1,0,1,1
6339,49,1,11,32,0,1,0,1,1
6341,36,0,0,2,0,1,0,1,0
6345,20,0,0,3,1,0,0,1,1
6347,21,1,2,86,1,0,0,1,1
6349,31,0,0,1,1,0,1,0,1
6353,57,0,0,0,0,1,0,1,1
6354,61,1,8,30,1,0,1,0,0
6356,35,1,3,9,1,0,0,1,0
6359,54,1,3,2,1,0,0,1,1
6360,39,0,0,1,1,0,0,1,0
6361,24,0,1,33,1,0,0,1,1
6362,29,1,0,1,1,0,1,0,0
6365,48,1,8,11,1,0,0,1,1
6367,30,1,6,0,0,1,0,1,1
6368,26,1,10,1,1,0,0,1,1
6371,37,1,12,0,1,0,0,1,1
6372,26,1,4,45,1,0,0,1,1
6373,29,1,7,8,0,1,0,1,1
6375,26,1,1,29,0,1,0,1,1
6376,60,0,2,0,1,0,0,1,1
6377,27,1,2,0,1,0,0,1,0
6379,22,0,1,0,1,0,0,1,0
6380,28,0,3,0,1,0,0,1,1
6381,33,1,13,0,1,0,0,1,1
6382,28,0,2,125,1,0,0,1,1
6383,55,1,0,-1,0,1,0,1,0
6384,21,1,6,0,1,0,0,1,1
6386,28,1,2,1,1,0,0,1,0
6387,22,0,0,0,0,1,1,0,0
6389,29,1,6,67,1,0,1,0,0
6391,24,1,2,49,0,1,0,1,1
6392,50,1,12,1,1,0,0,1,1
6393,24,1,1,1,0,1,0,1,1
6394,47,0,1,49,1,0,0,1,1
6396,54,0,6,0,1,0,0,1,0
6398,42,0,0,1,0,1,1,0,0
6399,35,0,5,0,1,0,0,1,0
6400,30,1,0,1,1,0,0,1,1
6401,53,0,1,0,1,0,0,1,0
6402,31,0,2,2,0,1,1,0,1
6409,31,1,0,1,1,0,0,1,1
6412,23,0,4,2,1,0,0,1,0
6413,47,0,9,64,1,0,0,1,1
6420,24,1,9,3,0,1,0,1,1
6422,22,0,2,2,1,0,1,0,1
6424,45,0,1,0,0,1,0,1,0
6425,30,0,2,0,1,0,1,0,1
6426,30,1,5,5,0,1,0,1,0
6428,43,1,22,26,0,1,1,0,0
6430,50,0,0,0,0,1,0,1,1
6431,24,1,2,1,1,0,1,0,0
6432,42,0,3,0,1,0,1,0,0
6433,29,1,1,13,1,0,1,0,0
6436,31,0,0,1,0,1,0,1,0
6439,25,1,5,54,1,0,0,1,1
6441,36,0,4,1,1,0,0,1,1
6442,24,1,1,2,0,1,0,1,1
6443,28,0,5,0,1,0,0,1,0
6446,31,1,0,0,0,1,0,1,0
6447,23,0,0,3,1,0,0,1,1
6448,29,1,4,7,0,1,0,1,0
6449,51,1,11,79,0,1,0,1,1
6450,34,0,1,1,1,0,0,1,1
6451,29,1,12,0,1,0,0,1,1
6453,39,1,13,1,1,0,0,1,1
6458,36,0,0,0,0,1,1,0,0
6459,59,1,15,14,0,1,0,1,1
6462,23,1,3,0,1,0,0,1,1
6463,31,0,15,-1,1,0,0,1,1
6466,53,0,0,-1,0,1,0,1,0
6467,34,0,12,34,1,0,0,1,1
6468,63,0,1,0,1,0,1,0,1
6469,21,1,0,0,1,0,0,1,0
6470,21,1,0,0,1,0,1,0,1
6471,47,1,28,33,1,0,0,1,0
6473,34,1,7,-1,1,0,0,1,1
6477,58,1,4,0,1,0,0,1,0
6478,40,1,4,5,1,0,1,0,0
6480,36,1,16,8,1,0,0,1,1
6481,23,0,0,1,0,1,1,0,1
6482,34,1,5,0,1,0,0,1,1
6483,56,0,13,6,1,0,0,1,0
6484,52,0,0,0,1,0,1,0,0
6485,56,0,0,6,1,0,0,1,1
6487,37,0,0,1,0,1,1,0,1
6488,50,0,0,1,0,1,1,0,0
6489,25,1,1,0,1,0,0,1,1
6490,22,1,0,0,1,0,0,1,1
6491,43,1,0,0,0,1,1,0,0
6492,30,0,1,35,0,1,0,1,0
6495,29,0,0,0,1,0,0,1,0
6496,24,0,0,0,1,0,0,1,0
6497,29,1,7,0,0,1,0,1,1
6500,24,0,0,0,1,0,1,0,0
6501,74,0,0,0,1,0,1,0,1
6502,27,1,8,0,0,1,0,1,1
6503,37,1,1,0,1,0,0,1,0
6505,29,0,5,0,1,0,0,1,0
6508,35,0,5,0,1,0,1,0,1
6511,29,1,1,99,0,1,0,1,1
6512,36,0,1,1,1,0,0,1,0
6514,26,0,2,1,1,0,0,1,0
6520,26,0,1,1,1,0,1,0,1
6521,39,1,11,1,1,0,1,0,0
6522,22,1,3,1,1,0,0,1,1
6524,28,0,0,1,1,0,0,1,0
6525,51,1,1,0,1,0,0,1,0
6526,35,0,0,1,0,1,1,0,0
6527,23,0,0,1,0,1,1,0,1
6528,29,1,6,0,1,0,0,1,1
6529,20,1,0,1,1,0,0,1,0
6531,24,1,1,6,0,1,0,1,1
6533,23,0,2,1,0,1,1,0,0
6534,33,0,5,186,1,0,1,0,1
6535,21,1,1,0,1,0,0,1,0
6536,59,0,3,2,0,1,0,1,0
6537,26,1,4,2,1,0,0,1,0
6539,38,0,2,0,1,0,0,1,0
6546,28,0,2,3,1,0,0,1,0
6547,23,1,2,58,1,0,0,1,0
6548,21,1,1,1,1,0,0,1,1
6549,52,1,0,1,0,1,0,1,1
6550,56,1,12,1,1,0,0,1,1
6551,40,0,1,1,0,1,0,1,0
6552,48,1,8,23,0,1,1,0,0
6554,26,0,0,0,1,0,1,0,1
6558,66,1,1,4,1,0,0,1,0
6560,54,0,6,1,1,0,1,0,1
6563,31,1,4,26,0,1,0,1,0
6564,34,0,0,0,1,0,0,1,0
6566,25,1,9,84,1,0,0,1,1
6570,47,0,2,6,1,0,0,1,0
6571,51,1,12,0,1,0,0,1,1
6572,25,0,1,-1,1,0,0,1,0
6573,25,1,0,20,1,0,0,1,0
6574,31,1,2,0,1,0,1,0,1
6577,36,0,1,0,1,0,0,1,0
6580,49,0,0,-1,0,1,0,1,0
6583,31,0,0,0,1,0,0,1,1
6584,30,0,1,0,1,0,0,1,0
6585,29,1,3,0,1,0,0,1,1
6586,53,1,6,10,1,0,1,0,0
6587,21,1,1,456,1,0,0,1,1
6588,21,0,0,0,1,0,0,1,1
6589,27,1,1,0,1,0,1,0,1
6591,65,0,0,0,1,0,1,0,1
6592,59,0,0,0,0,1,1,0,0
6593,59,0,0,1,0,1,0,1,1
6594,24,0,0,3,0,1,0,1,1
6595,40,0,0,1,1,0,0,1,1
6596,51,1,0,2,1,0,0,1,1
6597,34,1,10,0,1,0,0,1,1
6600,30,1,1,-1,1,0,0,1,0
6601,52,0,1,0,1,0,0,1,1
6604,38,1,2,2,1,0,0,1,1
6605,22,0,0,0,1,0,1,0,1
6606,43,0,0,3,1,0,0,1,1
6608,32,1,5,55,1,0,0,1,0
6611,55,0,0,1,1,0,0,1,1
6613,26,0,2,8,1,0,0,1,1
6614,23,0,1,0,0,1,0,1,0
6615,47,0,0,3,1,0,1,0,0
6616,28,1,1,0,0,1,0,1,0
6621,27,1,0,0,1,0,0,1,0
6624,61,1,2,3,1,0,0,1,0
6626,26,0,0,2,1,0,0,1,1
6629,28,1,1,0,0,1,1,0,0
6631,43,1,0,1,1,0,0,1,1
6634,33,1,21,6,0,1,0,1,1
6636,21,0,0,0,0,1,0,1,0
6637,32,0,0,1,0,1,1,0,0
6638,22,1,1,0,1,0,0,1,1
6639,51,0,3,0,1,0,0,1,1
6641,20,1,2,129,1,0,0,1,1
6642,35,0,2,1,1,0,0,1,0
6645,37,0,3,29,1,0,1,0,1
6646,28,1,0,0,0,1,0,1,1
6649,41,1,3,1,0,1,0,1,0
6650,24,1,0,1,0,1,0,1,1
6651,33,0,3,2,0,1,1,0,1
6653,30,0,4,29,1,0,1,0,0
6654,20,1,1,6,1,0,0,1,1
6655,42,0,1,-1,1,0,1,0,1
6657,40,1,15,65,1,0,1,0,1
6658,39,1,0,0,1,0,0,1,1
6659,21,0,0,3,1,0,0,1,1
6660,39,1,2,1,1,0,0,1,0
6661,24,0,0,0,1,0,0,1,0
6662,41,0,0,0,1,0,0,1,1
6663,39,0,1,1,1,0,0,1,1
6665,24,0,3,0,1,0,1,0,1
6667,24,0,1,0,1,0,1,0,1
6668,29,1,0,1,0,1,0,1,1
6670,25,1,2,11,0,1,0,1,0
6671,23,1,0,1,1,0,1,0,0
6672,22,1,1,0,1,0,0,1,1
6679,26,1,4,1,0,1,1,0,0
6681,26,1,3,205,0,1,0,1,1
6683,24,1,3,2,0,1,1,0,1
6685,44,0,0,34,0,1,0,1,1
6686,36,1,1,18,1,0,0,1,0
6687,39,1,10,1,1,0,0,1,0
6688,42,0,0,0,1,0,0,1,0
6689,45,0,1,1,0,1,0,1,0
6690,25,1,7,20,1,0,0,1,1
6692,33,0,0,5,1,0,0,1,0
6693,25,0,0,3,0,1,0,1,0
6695,32,0,5,9,1,0,0,1,1
6696,23,0,0,3,1,0,0,1,1
6697,39,0,0,1,0,1,0,1,0
6698,27,1,12,1,1,0,0,1,1
6699,35,0,4,1,0,1,1,0,0
6702,38,0,0,0,0,1,1,0,1
6703,30,0,4,7,1,0,0,1,1
6704,30,0,1,28,1,0,0,1,0
6705,30,0,0,0,0,1,1,0,0
6706,26,1,18,197,1,0,0,1,1
6708,31,0,2,2,1,0,0,1,1
6713,34,0,0,108,1,0,0,1,0
6715,25,0,0,44,0,1,1,0,1
6717,26,0,1,8,1,0,1,0,0
6719,38,1,2,9,1,0,0,1,1
6721,37,0,0,0,0,1,1,0,1
6722,34,0,3,0,0,1,0,1,0
6729,38,0,0,25,1,0,1,0,0
6730,31,0,0,2,0,1,1,0,1
6731,29,0,0,0,0,1,1,0,0
6732,20,1,1,15,1,0,0,1,0
6733,22,0,0,1,1,0,0,1,1
6735,51,0,0,0,0,1,1,0,0
6737,24,1,2,0,0,1,0,1,1
6739,47,1,0,1,1,0,0,1,1
6740,36,1,1,6,1,0,1,0,1
6741,21,0,1,1,0,1,0,1,1
6744,25,1,3,80,0,1,0,1,1
6747,23,1,5,4,1,0,0,1,1
6748,23,0,0,0,0,1,0,1,0
6749,24,0,0,0,0,1,1,0,0
6751,35,1,2,2,1,0,0,1,0
6754,23,0,0,0,0,1,1,0,0
6755,19,1,0,1,0,1,1,0,1
6756,32,1,0,5,1,0,0,1,0
6758,39,1,0,0,0,1,1,0,0
6759,30,1,12,9,1,0,0,1,1
6760,33,0,2,258,1,0,0,1,1
6763,36,0,0,0,0,1,1,0,0
6766,29,1,8,2,1,0,0,1,1
6769,40,0,0,0,1,0,1,0,0
6771,53,0,4,1,1,0,0,1,1
6773,28,0,0,0,0,1,1,0,0
6774,38,0,2,29,0,1,0,1,0
6775,27,1,9,1,1,0,0,1,1
6776,55,0,0,0,1,0,0,1,0
6778,22,0,1,1,0,1,0,1,1
6780,34,0,1,2,1,0,1,0,1
6781,55,0,1,4,0,1,0,1,0
6782,24,0,2,91,1,0,0,1,0
6783,47,1,21,21,0,1,1,0,1
6784,41,0,0,0,0,1,0,1,0
6786,41,0,0,0,1,0,0,1,0
6788,61,0,12,241,1,0,0,1,1
6791,57,0,3,1,1,0,0,1,1
6793,38,0,2,0,0,1,1,0,0
6794,25,1,13,5,1,0,0,1,0
6796,23,1,0,0,1,0,0,1,1
6798,23,0,3,9,1,0,0,1,0
6800,20,0,0,0,1,0,0,1,1
6801,44,0,1,1,1,0,0,1,0
6802,38,0,1,1,0,1,1,0,0
6803,56,1,5,597,1,0,0,1,1
6804,43,1,2,5,1,0,0,1,0
6805,22,1,0,149,1,0,0,1,1
6808,32,0,0,1,1,0,0,1,0
6809,29,0,0,1,1,0,0,1,1
6810,22,1,1,103,1,0,0,1,1
6811,23,1,3,44,1,0,0,1,1
6812,24,0,1,2,1,0,0,1,0
6813,45,0,0,-1,0,1,0,1,0
6815,21,0,2,1,1,0,0,1,1
6816,29,0,0,1,0,1,1,0,1
6818,51,1,0,1,0,1,1,0,0
6819,36,1,2,1,0,1,0,1,0
6820,25,0,1,0,1,0,0,1,1
6824,46,0,13,141,1,0,0,1,0
6825,62,1,22,33,1,0,0,1,1
6827,25,1,0,0,1,0,0,1,1
6828,27,0,2,1,1,0,0,1,0
6830,22,1,3,2,1,0,1,0,0
6834,37,0,1,2,1,0,0,1,0
6836,21,1,0,1,1,0,0,1,0
6838,39,1,2,0,1,0,1,0,0
6840,43,1,8,1,1,0,0,1,1
6846,22,1,0,0,0,1,0,1,1
6847,28,0,4,2,1,0,1,0,1
6850,43,1,0,0,1,0,0,1,0
6851,27,1,7,0,1,0,0,1,0
6852,27,1,0,54,1,0,0,1,0
6855,31,1,1,1,1,0,0,1,0
6857,28,0,0,0,0,1,1,0,1
6858,58,0,3,0,0,1,0,1,0
6859,22,1,0,6,1,0,0,1,0
6862,31,0,5,2,1,0,0,1,1
6863,33,0,0,40,1,0,0,1,1
6864,26,1,6,1,0,1,0,1,1
6866,23,0,1,-1,0,1,1,0,1
6870,32,0,11,141,1,0,0,1,0
6875,22,0,0,1,1,0,0,1,0
6877,35,0,2,1,1,0,1,0,1
6878,47,1,1,81,1,0,0,1,0
6881,35,0,2,13,1,0,0,1,0
6882,29,1,17,1,1,0,0,1,1
6883,54,0,1,4,0,1,1,0,0
6884,29,0,0,89,1,0,0,1,0
6885,28,1,0,0,0,1,1,0,0
6886,51,1,17,0,1,0,0,1,1
6888,36,0,0,0,0,1,1,0,1
6889,35,1,3,9,0,1,0,1,0
6892,20,1,1,1,1,0,0,1,1
6893,25,0,0,2,1,0,0,1,1
6894,29,0,2,1,0,1,0,1,1
6896,31,1,0,-1,1,0,0,1,0
6899,39,0,0,0,0,1,0,1,0
6900,30,1,1,132,1,0,0,1,1
6901,23,0,0,0,1,0,1,0,1
6904,23,0,1,0,1,0,1,0,1
6906,37,0,0,0,0,1,1,0,0
6908,30,1,21,0,1,0,0,1,1
6910,33,1,18,0,1,0,0,1,1
6911,20,1,0,0,0,1,0,1,0
6915,30,1,9,8,1,0,0,1,1
6916,23,0,1,35,1,0,0,1,1
6919,27,1,0,0,1,0,1,0,1
6920,38,0,10,0,0,1,0,1,1
6921,42,0,1,1,1,0,0,1,1
6923,31,0,0,0,1,0,0,1,1
6924,23,1,2,6,1,0,0,1,1
6926,31,1,1,39,1,0,0,1,0
6927,43,1,1,5,0,1,0,1,1
6929,39,0,0,5,1,0,0,1,0
6931,31,0,0,3,0,1,0,1,1
6932,22,1,3,142,1,0,0,1,0
6934,33,0,0,2,1,0,1,0,1
6936,23,1,1,120,1,0,0,1,1
6937,29,0,0,28,1,0,1,0,0
6939,62,0,2,3,1,0,0,1,0
6941,56,1,1,0,1,0,1,0,1
6943,24,1,4,2,1,0,1,0,1
6944,44,0,0,0,0,1,1,0,0
6946,22,1,2,1,1,0,0,1,1
6947,28,1,4,2,1,0,1,0,1
6948,30,0,0,0,1,0,0,1,1
6949,32,1,1,0,0,1,0,1,0
6950,51,0,3,16,1,0,0,1,0
6952,21,0,0,2,1,0,0,1,1
6955,21,1,2,18,1,0,0,1,1
6957,27,1,3,9,1,0,0,1,1
6959,28,0,0,0,1,0,0,1,0
6960,31,0,0,2,1,0,1,0,1
6961,33,1,0,1,0,1,0,1,1
6963,49,0,2,0,1,0,1,0,0
6965,41,0,2,15,1,0,1,0,0
6967,20,0,0,1,0,1,0,1,0
6968,31,1,10,181,1,0,0,1,1
6971,25,1,5,49,1,0,0,1,1
6975,23,1,4,192,1,0,0,1,1
6976,26,0,0,2,0,1,0,1,0
6977,45,1,6,1,1,0,1,0,0
6979,28,0,1,1,0,1,0,1,0
6980,28,1,13,32,1,0,1,0,1
6981,39,1,0,2,1,0,0,1,0
6982,59,1,1,1,1,0,0,1,0
6983,52,0,4,4,0,1,0,1,1
6986,36,0,1,3,0,1,0,1,0
6991,30,1,2,1,1,0,0,1,1
6996,21,1,0,0,0,1,1,0,1
6997,25,1,2,4,0,1,0,1,1
6999,22,0,0,-1,1,0,0,1,1
7003,61,1,20,30,0,1,0,1,1
7004,24,0,2,32,1,0,0,1,0
7006,26,1,2,0,1,0,1,0,0
7007,34,0,6,0,1,0,1,0,1
7008,45,1,12,3,0,1,0,1,1
7010,54,1,4,1,1,0,0,1,1
7011,51,0,8,25,0,1,0,1,1
7012,28,0,0,0,1,0,0,1,1
7015,23,0,0,1,1,0,0,1,0
7020,30,1,0,1,1,0,0,1,0
7022,25,1,0,1,0,1,0,1,1
7023,25,0,2,9,1,0,0,1,0
7024,28,0,2,0,1,0,0,1,0
7025,32,1,0,-1,0,1,1,0,1
7026,35,0,7,28,1,0,0,1,1
7027,49,1,0,4,0,1,0,1,1
7028,36,1,5,0,1,0,0,1,0
7029,33,1,16,33,0,1,0,1,1
7030,30,0,1,1,1,0,0,1,0
7032,58,0,1,-1,0,1,1,0,0
7033,22,0,2,13,1,0,0,1,1
7034,28,1,2,2,1,0,0,1,0
7036,28,1,0,0,0,1,0,1,0
7037,26,1,6,4,1,0,0,1,1
7039,36,1,3,1,1,0,1,0,0
7040,23,0,0,1,1,0,0,1,0
7041,22,1,0,1,1,0,0,1,1
7043,26,0,0,1,1,0,0,1,1
7044,25,0,1,0,1,0,0,1,1
7047,40,0,2,1,0,1,0,1,0
7048,28,1,0,0,0,1,0,1,1
7051,56,0,1,1,1,0,0,1,1
7053,36,0,0,280,1,0,0,1,1
7054,51,0,0,1,0,1,0,1,0
7060,35,0,9,173,1,0,1,0,1
7061,24,1,0,0,0,1,0,1,0
7064,27,1,6,1,0,1,0,1,1
7067,22,1,2,1,1,0,0,1,0
7074,23,1,4,133,0,1,1,0,0
7076,27,1,0,-1,0,1,1,0,0
7077,31,1,8,0,1,0,0,1,1
7079,25,0,3,7,1,0,0,1,0
7080,52,0,0,0,0,1,1,0,0
7082,35,0,0,0,1,0,0,1,0
7084,24,0,0,0,1,0,1,0,0
7087,57,0,0,6,1,0,0,1,0
7092,38,0,2,1,1,0,0,1,0
7095,26,0,1,1,0,1,0,1,0
7098,20,1,3,21,1,0,0,1,1
7099,34,0,2,1,1,0,0,1,1
7100,25,1,11,29,0,1,0,1,1
7101,24,0,0,0,1,0,1,0,0
7104,49,1,4,17,0,1,0,1,0
7105,27,1,15,30,1,0,0,1,1
7107,28,1,10,20,1,0,0,1,1
7109,55,0,0,0,1,0,0,1,0
7111,47,1,3,12,0,1,0,1,0
7112,55,1,10,4,0,1,0,1,1
7114,22,1,0,1,1,0,0,1,1
7116,32,0,9,111,1,0,0,1,1
7117,55,0,0,0,1,0,0,1,0
7119,23,0,3,6,0,1,0,1,1
7120,54,1,2,29,1,0,0,1,0
7121,40,0,0,19,1,0,0,1,0
7123,27,1,0,1,0,1,0,1,1
7125,29,0,5,1,1,0,1,0,1
7126,45,0,0,0,0,1,1,0,0
7127,25,0,2,64,0,1,0,1,0
7130,40,1,4,33,1,0,0,1,0
7131,38,1,7,6,1,0,0,1,1
7136,26,1,3,13,1,0,0,1,1
7139,37,0,0,1,1,0,1,0,1
7141,41,0,1,1,1,0,0,1,0
7142,33,0,0,0,1,0,1,0,0
7143,57,0,1,1,1,0,0,1,1
7144,34,0,3,1,0,1,0,1,1
